dia;mes;ano;valor
19;11;2015;10.2
20;11;2015;16.3
21;11;2015;17.6
22;11;2015;16.8
23;11;2015;12.7
24;11;2015;13.7
25;11;2015;15.5
26;11;2015;12.4
27;11;2015;12.7
28;11;2015;17.0
29;11;2015;23.7
30;11;2015;24.0
1;12;2015;20.3
2;12;2015;18.5
3;12;2015;19.4
4;12;2015;22.9
5;12;2015;25.6
6;12;2015;21.8
7;12;2015;13.8
8;12;2015;18.1
9;12;2015;25.3
10;12;2015;26.4
11;12;2015;25.7
12;12;2015;24.4
13;12;2015;28.6
14;12;2015;23.7
15;12;2015;27.8
16;12;2015;28.0
17;12;2015;13.9
18;12;2015;12.0
19;12;2015;14.0
20;12;2015;10.3
21;12;2015;13.1
22;12;2015;14.4
23;12;2015;15.7
24;12;2015;16.0
25;12;2015;11.5
26;12;2015;21.1
27;12;2015;19.6
28;12;2015;19.5
29;12;2015;23.1
30;12;2015;22.7
31;12;2015;24.5
1;1;2016;20.7
2;1;2016;22.2
3;1;2016;20.9
4;1;2016;24.7
5;1;2016;25.9
6;1;2016;22.8
7;1;2016;24.7
8;1;2016;23.5
9;1;2016;25.9
10;1;2016;25.5
11;1;2016;26.8
12;1;2016;26.3
13;1;2016;26.4
14;1;2016;27.4
15;1;2016;28.2
16;1;2016;25.9
17;1;2016;26.3
18;1;2016;23.7
19;1;2016;22.2
20;1;2016;20.1
21;1;2016;14.1
22;1;2016;25.3
23;1;2016;23.6
24;1;2016;23.5
25;1;2016;24.9
26;1;2016;27.3
27;1;2016;20.1
28;1;2016;16.4
29;1;2016;19.3
30;1;2016;12.3
31;1;2016;20.1
1;2;2016;22.5
2;2;2016;22.8
3;2;2016;16.6
4;2;2016;10.8
5;2;2016;8.9
6;2;2016;16.7
7;2;2016;14.4
8;2;2016;17.8
9;2;2016;16.6
10;2;2016;13.6
11;2;2016;27.9
12;2;2016;22.7
13;2;2016;24.0
14;2;2016;18.0
15;2;2016;18.2
16;2;2016;19.4
17;2;2016;18.1
18;2;2016;18.4
19;2;2016;17.6
20;2;2016;20.0
21;2;2016;23.0
22;2;2016;17.7
23;2;2016;17.5
24;2;2016;21.5
25;2;2016;21.1
26;2;2016;19.6
27;2;2016;19.8
28;2;2016;17.0
29;2;2016;0.0
1;3;2016;18.0
2;3;2016;8.0
3;3;2016;11.2
4;3;2016;13.1
5;3;2016;15.9
6;3;2016;14.9
7;3;2016;20.8
8;3;2016;19.4
9;3;2016;16.5
10;3;2016;20.3
11;3;2016;14.5
12;3;2016;18.5
13;3;2016;17.6
14;3;2016;20.5
15;3;2016;22.3
16;3;2016;19.2
17;3;2016;17.4
18;3;2016;14.9
19;3;2016;15.8
20;3;2016;20.1
21;3;2016;18.9
22;3;2016;19.4
23;3;2016;19.9
24;3;2016;19.8
25;3;2016;18.6
26;3;2016;19.7
27;3;2016;17.8
28;3;2016;16.8
29;3;2016;10.7
30;3;2016;6.4
31;3;2016;12.7
1;4;2016;18.2
2;4;2016;14.8
3;4;2016;13.7
4;4;2016;13.4
5;4;2016;17.5
6;4;2016;15.8
7;4;2016;13.7
8;4;2016;11.5
9;4;2016;5.3
10;4;2016;7.5
11;4;2016;13.1
12;4;2016;13.3
13;4;2016;16.4
14;4;2016;16.9
15;4;2016;15.2
16;4;2016;16.8
17;4;2016;16.3
18;4;2016;15.5
19;4;2016;18.4
20;4;2016;13.9
21;4;2016;15.2
22;4;2016;10.9
23;4;2016;8.9
24;4;2016;14.7
25;4;2016;10.8
26;4;2016;13.0
27;4;2016;10.7
28;4;2016;15.2
29;4;2016;13.4
30;4;2016;7.2
1;5;2016;5.2
2;5;2016;4.8
3;5;2016;6.2
4;5;2016;9.7
5;5;2016;11.9
6;5;2016;10.0
7;5;2016;10.5
8;5;2016;10.9
9;5;2016;5.6
10;5;2016;7.2
11;5;2016;8.1
12;5;2016;8.3
13;5;2016;5.2
14;5;2016;11.4
15;5;2016;13.4
16;5;2016;11.0
17;5;2016;5.7
18;5;2016;15.8
19;5;2016;16.5
20;5;2016;16.8
21;5;2016;15.9
22;5;2016;12.8
23;5;2016;10.0
24;5;2016;5.6
25;5;2016;8.4
26;5;2016;5.6
27;5;2016;6.1
28;5;2016;12.1
29;5;2016;13.7
30;5;2016;10.4
31;5;2016;10.9
1;6;2016;9.2
2;6;2016;14.3
3;6;2016;11.7
4;6;2016;14.2
5;6;2016;5.3
6;6;2016;9.6
7;6;2016;7.9
8;6;2016;9.9
9;6;2016;8.3
10;6;2016;10.3
11;6;2016;13.3
12;6;2016;12.9
13;6;2016;12.7
14;6;2016;13.7
15;6;2016;13.7
16;6;2016;9.4
17;6;2016;5.2
18;6;2016;10.7
19;6;2016;9.8
20;6;2016;14.0
21;6;2016;12.3
22;6;2016;11.3
23;6;2016;10.2
24;6;2016;8.3
25;6;2016;3.4
26;6;2016;6.6
27;6;2016;5.6
28;6;2016;4.7
29;6;2016;5.5
30;6;2016;9.7
1;7;2016;14.2
2;7;2016;14.8
3;7;2016;14.3
4;7;2016;13.8
5;7;2016;9.7
6;7;2016;7.9
7;7;2016;9.2
8;7;2016;14.5
9;7;2016;11.2
10;7;2016;10.5
11;7;2016;11.3
12;7;2016;11.1
13;7;2016;9.4
14;7;2016;13.1
15;7;2016;8.8
16;7;2016;7.8
17;7;2016;8.9
18;7;2016;10.9
19;7;2016;9.1
20;7;2016;13.9
21;7;2016;11.5
22;7;2016;10.4
23;7;2016;11.5
24;7;2016;10.2
25;7;2016;12.5
26;7;2016;9.4
27;7;2016;5.4
28;7;2016;7.7
29;7;2016;10.9
30;7;2016;10.3
31;7;2016;7.0
1;8;2016;4.6
2;8;2016;7.9
3;8;2016;15.3
4;8;2016;16.2
5;8;2016;16.0
6;8;2016;8.2
7;8;2016;12.4
8;8;2016;17.1
9;8;2016;15.9
10;8;2016;16.3
11;8;2016;15.0
12;8;2016;11.6
13;8;2016;15.6
14;8;2016;15.2
15;8;2016;17.2
16;8;2016;15.1
17;8;2016;14.5
18;8;2016;13.9
19;8;2016;9.7
20;8;2016;5.7
21;8;2016;4.7
22;8;2016;4.2
23;8;2016;5.2
24;8;2016;5.6
25;8;2016;12.6
26;8;2016;14.4
27;8;2016;8.8
28;8;2016;10.6
29;8;2016;14.3
30;8;2016;13.8
31;8;2016;17.6
1;9;2016;18.3
2;9;2016;7.7
3;9;2016;6.8
4;9;2016;8.7
5;9;2016;10.2
6;9;2016;21.4
7;9;2016;17.2
8;9;2016;16.6
9;9;2016;4.7
10;9;2016;6.1
11;9;2016;13.3
12;9;2016;12.5
13;9;2016;16.1
14;9;2016;18.1
15;9;2016;21.6
16;9;2016;7.9
17;9;2016;20.9
18;9;2016;20.6
19;9;2016;6.9
20;9;2016;11.4
21;9;2016;14.5
22;9;2016;9.1
23;9;2016;13.0
24;9;2016;16.3
25;9;2016;22.7
26;9;2016;23.2
27;9;2016;19.5
28;9;2016;16.3
29;9;2016;12.0
30;9;2016;17.4
1;10;2016;21.5
2;10;2016;22.7
3;10;2016;10.8
4;10;2016;5.3
5;10;2016;6.2
6;10;2016;4.3
7;10;2016;5.2
8;10;2016;5.9
9;10;2016;22.0
10;10;2016;24.1
11;10;2016;8.1
12;10;2016;9.6
13;10;2016;16.1
14;10;2016;21.0
15;10;2016;23.2
16;10;2016;13.9
17;10;2016;9.0
18;10;2016;19.4
19;10;2016;15.2
20;10;2016;9.0
21;10;2016;10.2
22;10;2016;19.2
23;10;2016;22.1
24;10;2016;15.9
25;10;2016;20.0
26;10;2016;10.8
27;10;2016;17.0
28;10;2016;15.9
29;10;2016;20.7
30;10;2016;24.0
31;10;2016;15.3
1;11;2016;8.9
2;11;2016;20.1
3;11;2016;15.9
4;11;2016;18.5
5;11;2016;21.3
6;11;2016;22.3
7;11;2016;18.9
8;11;2016;19.8
9;11;2016;13.8
10;11;2016;14.6
11;11;2016;18.3
12;11;2016;19.5
13;11;2016;22.1
14;11;2016;16.4
15;11;2016;10.8
16;11;2016;13.3
17;11;2016;14.7
18;11;2016;17.3
19;11;2016;20.7
20;11;2016;14.7
21;11;2016;9.9
22;11;2016;13.2
23;11;2016;10.3
24;11;2016;8.2
25;11;2016;9.1
26;11;2016;14.6
27;11;2016;21.2
28;11;2016;14.9
29;11;2016;9.7
30;11;2016;17.1
1;12;2016;13.1
2;12;2016;29.2
3;12;2016;27.9
4;12;2016;23.2
5;12;2016;12.5
6;12;2016;11.1
7;12;2016;15.5
8;12;2016;19.4
9;12;2016;20.0
10;12;2016;26.1
11;12;2016;22.6
12;12;2016;19.0
13;12;2016;20.1
14;12;2016;20.8
15;12;2016;17.7
16;12;2016;21.3
17;12;2016;15.0
18;12;2016;17.3
19;12;2016;22.0
20;12;2016;14.3
21;12;2016;8.0
22;12;2016;11.9
23;12;2016;17.3
24;12;2016;21.7
25;12;2016;18.1
26;12;2016;24.5
27;12;2016;9.3
28;12;2016;23.5
29;12;2016;12.3
30;12;2016;12.0
31;12;2016;14.6
1;1;2017;19.2
2;1;2017;27.9
3;1;2017;27.9
4;1;2017;21.7
5;1;2017;19.6
6;1;2017;24.7
7;1;2017;24.5
8;1;2017;20.5
9;1;2017;25.7
10;1;2017;25.3
11;1;2017;17.4
12;1;2017;17.0
13;1;2017;9.7
14;1;2017;7.7
15;1;2017;20.5
16;1;2017;26.3
17;1;2017;26.2
18;1;2017;16.6
19;1;2017;14.9
20;1;2017;13.6
21;1;2017;19.3
22;1;2017;15.2
23;1;2017;26.6
24;1;2017;24.1
25;1;2017;18.1
26;1;2017;13.1
27;1;2017;8.0
28;1;2017;7.2
29;1;2017;11.8
30;1;2017;22.2
31;1;2017;25.1
1;2;2017;22.9
2;2;2017;25.5
3;2;2017;27.5
4;2;2017;27.4
5;2;2017;27.3
6;2;2017;26.9
7;2;2017;26.2
8;2;2017;23.2
9;2;2017;20.5
10;2;2017;20.4
11;2;2017;16.2
12;2;2017;9.4
13;2;2017;14.7
14;2;2017;17.6
15;2;2017;23.3
16;2;2017;23.9
17;2;2017;22.4
18;2;2017;11.9
19;2;2017;11.1
20;2;2017;20.2
21;2;2017;19.1
22;2;2017;19.3
23;2;2017;18.0
24;2;2017;7.7
25;2;2017;16.1
26;2;2017;11.0
27;2;2017;13.7
28;2;2017;24.0
1;3;2017;23.7
2;3;2017;23.9
3;3;2017;24.0
4;3;2017;24.0
5;3;2017;22.3
6;3;2017;24.0
7;3;2017;21.3
8;3;2017;22.0
9;3;2017;20.0
10;3;2017;17.7
11;3;2017;16.9
12;3;2017;17.5
13;3;2017;17.7
14;3;2017;19.2
15;3;2017;19.6
16;3;2017;17.2
17;3;2017;10.9
18;3;2017;20.9
19;3;2017;18.3
20;3;2017;21.0
21;3;2017;18.2
22;3;2017;10.3
23;3;2017;11.4
24;3;2017;11.3
25;3;2017;8.6
26;3;2017;10.6
27;3;2017;13.3
28;3;2017;15.2
29;3;2017;15.2
30;3;2017;17.3
31;3;2017;16.3
1;4;2017;13.9
2;4;2017;14.6
3;4;2017;17.3
4;4;2017;19.1
5;4;2017;19.5
6;4;2017;18.7
7;4;2017;17.7
8;4;2017;5.5
9;4;2017;7.0
10;4;2017;13.2
11;4;2017;16.8
12;4;2017;5.8
13;4;2017;5.7
14;4;2017;5.6
15;4;2017;6.8
16;4;2017;8.7
17;4;2017;15.5
18;4;2017;13.9
19;4;2017;9.3
20;4;2017;10.1
21;4;2017;7.1
22;4;2017;7.6
23;4;2017;12.3
24;4;2017;16.8
25;4;2017;10.7
26;4;2017;8.3
27;4;2017;6.7
28;4;2017;7.4
29;4;2017;11.1
30;4;2017;10.3
1;5;2017;14.8
2;5;2017;17.3
3;5;2017;15.8
4;5;2017;14.7
5;5;2017;15.1
6;5;2017;9.4
7;5;2017;10.0
8;5;2017;14.0
9;5;2017;12.2
10;5;2017;9.9
11;5;2017;16.5
12;5;2017;15.8
13;5;2017;11.8
14;5;2017;10.7
15;5;2017;11.9
16;5;2017;6.9
17;5;2017;15.6
18;5;2017;6.7
19;5;2017;9.1
20;5;2017;13.2
21;5;2017;15.0
22;5;2017;13.1
23;5;2017;9.7
24;5;2017;6.8
25;5;2017;12.4
26;5;2017;15.1
27;5;2017;15.1
28;5;2017;9.5
29;5;2017;7.7
30;5;2017;14.5
31;5;2017;12.3
1;6;2017;11.2
2;6;2017;14.3
3;6;2017;9.6
4;6;2017;14.4
5;6;2017;7.3
6;6;2017;6.6
7;6;2017;10.0
8;6;2017;8.6
9;6;2017;9.7
10;6;2017;9.0
11;6;2017;10.4
12;6;2017;13.7
13;6;2017;11.8
14;6;2017;13.1
15;6;2017;7.7
16;6;2017;7.5
17;6;2017;11.4
18;6;2017;12.9
19;6;2017;10.6
20;6;2017;6.4
21;6;2017;5.6
22;6;2017;5.9
23;6;2017;5.2
24;6;2017;10.2
25;6;2017;7.3
26;6;2017;11.1
27;6;2017;13.9
28;6;2017;14.0
29;6;2017;14.2
30;6;2017;14.6
1;7;2017;14.6
2;7;2017;7.1
3;7;2017;6.4
4;7;2017;10.5
5;7;2017;13.4
6;7;2017;14.6
7;7;2017;12.5
8;7;2017;5.1
9;7;2017;5.3
10;7;2017;6.1
11;7;2017;5.5
12;7;2017;8.3
13;7;2017;13.1
14;7;2017;15.2
15;7;2017;15.0
16;7;2017;10.1
17;7;2017;6.5
18;7;2017;5.2
19;7;2017;7.1
20;7;2017;9.2
21;7;2017;14.4
22;7;2017;11.3
23;7;2017;10.8
24;7;2017;11.5
25;7;2017;11.7
26;7;2017;11.7
27;7;2017;5.2
28;7;2017;5.9
29;7;2017;12.1
30;7;2017;14.6
31;7;2017;10.1
1;8;2017;9.9
2;8;2017;5.6
3;8;2017;5.9
4;8;2017;8.9
5;8;2017;13.6
6;8;2017;5.2
7;8;2017;7.4
8;8;2017;8.6
9;8;2017;9.2
10;8;2017;7.4
11;8;2017;17.4
12;8;2017;13.0
13;8;2017;17.8
14;8;2017;13.7
15;8;2017;11.5
16;8;2017;13.5
17;8;2017;16.2
18;8;2017;7.9
19;8;2017;8.0
20;8;2017;6.4
21;8;2017;9.9
22;8;2017;12.5
23;8;2017;16.1
24;8;2017;14.9
25;8;2017;16.4
26;8;2017;17.3
27;8;2017;11.6
28;8;2017;16.7
29;8;2017;19.9
30;8;2017;8.6
31;8;2017;9.8
1;9;2017;11.5
2;9;2017;15.4
3;9;2017;13.3
4;9;2017;18.5
5;9;2017;18.5
6;9;2017;19.7
7;9;2017;10.3
8;9;2017;11.2
9;9;2017;13.5
10;9;2017;15.5
11;9;2017;18.4
12;9;2017;21.2
13;9;2017;11.3
14;9;2017;13.0
15;9;2017;13.0
16;9;2017;18.5
17;9;2017;18.9
18;9;2017;20.0
19;9;2017;19.5
20;9;2017;19.4
21;9;2017;18.1
22;9;2017;19.9
23;9;2017;20.7
24;9;2017;19.3
25;9;2017;12.6
26;9;2017;15.7
27;9;2017;20.0
28;9;2017;22.8
29;9;2017;14.9
30;9;2017;16.4
1;10;2017;7.9
2;10;2017;14.6
3;10;2017;22.5
4;10;2017;23.6
5;10;2017;19.4
6;10;2017;15.5
7;10;2017;11.6
8;10;2017;9.8
9;10;2017;8.2
10;10;2017;10.3
11;10;2017;9.0
12;10;2017;16.0
13;10;2017;15.8
14;10;2017;14.8
15;10;2017;18.7
16;10;2017;16.1
17;10;2017;9.9
18;10;2017;9.0
19;10;2017;12.1
20;10;2017;10.0
21;10;2017;14.0
22;10;2017;19.5
23;10;2017;20.2
24;10;2017;19.4
25;10;2017;23.6
26;10;2017;22.0
27;10;2017;24.0
28;10;2017;18.9
29;10;2017;18.1
30;10;2017;14.6
31;10;2017;14.6
1;11;2017;19.5
2;11;2017;25.8
3;11;2017;25.1
4;11;2017;25.9
5;11;2017;12.5
6;11;2017;10.8
7;11;2017;14.6
8;11;2017;20.0
9;11;2017;26.1
10;11;2017;26.5
11;11;2017;23.9
12;11;2017;22.3
13;11;2017;27.5
14;11;2017;26.6
15;11;2017;19.6
16;11;2017;25.1
17;11;2017;21.0
18;11;2017;19.9
19;11;2017;24.9
20;11;2017;21.1
21;11;2017;8.9
22;11;2017;11.5
23;11;2017;12.0
24;11;2017;10.6
25;11;2017;11.7
26;11;2017;10.9
27;11;2017;5.7
28;11;2017;5.2
29;11;2017;12.9
30;11;2017;23.7
1;12;2017;23.6
2;12;2017;26.6
3;12;2017;24.0
4;12;2017;17.2
5;12;2017;5.4
6;12;2017;15.5
7;12;2017;20.0
8;12;2017;10.6
9;12;2017;15.9
10;12;2017;22.5
11;12;2017;19.1
12;12;2017;19.8
13;12;2017;13.3
14;12;2017;12.1
15;12;2017;8.7
16;12;2017;9.7
17;12;2017;10.3
18;12;2017;17.1
19;12;2017;19.0
20;12;2017;17.8
21;12;2017;11.5
22;12;2017;19.4
23;12;2017;22.0
24;12;2017;17.2
25;12;2017;13.5
26;12;2017;14.4
27;12;2017;18.6
28;12;2017;10.0
29;12;2017;14.9
30;12;2017;17.1
31;12;2017;21.6
1;1;2018;15.4
2;1;2018;17.4
3;1;2018;18.7
4;1;2018;18.1
5;1;2018;21.1
6;1;2018;12.3
7;1;2018;12.1
8;1;2018;19.7
9;1;2018;23.1
10;1;2018;24.4
11;1;2018;22.8
12;1;2018;28.0
13;1;2018;16.0
14;1;2018;26.1
15;1;2018;18.6
16;1;2018;21.2
17;1;2018;23.7
18;1;2018;18.5
19;1;2018;27.4
20;1;2018;28.5
21;1;2018;25.5
22;1;2018;26.1
23;1;2018;25.3
24;1;2018;25.7
25;1;2018;25.1
26;1;2018;25.5
27;1;2018;25.9
28;1;2018;24.1
29;1;2018;20.6
30;1;2018;22.7
31;1;2018;22.9
1;2;2018;25.8
2;2;2018;21.7
3;2;2018;21.7
4;2;2018;20.2
5;2;2018;20.5
6;2;2018;19.4
7;2;2018;18.8
8;2;2018;15.9
9;2;2018;13.6
10;2;2018;8.9
11;2;2018;9.2
12;2;2018;21.4
13;2;2018;15.2
14;2;2018;14.5
15;2;2018;25.8
16;2;2018;24.6
17;2;2018;24.3
18;2;2018;18.5
19;2;2018;18.4
20;2;2018;16.8
21;2;2018;15.6
22;2;2018;19.3
23;2;2018;20.2
24;2;2018;22.0
25;2;2018;23.0
26;2;2018;21.4
27;2;2018;22.0
28;2;2018;24.1
1;3;2018;24.2
2;3;2018;10.0
3;3;2018;10.1
4;3;2018;14.9
5;3;2018;17.8
6;3;2018;19.6
7;3;2018;20.4
8;3;2018;20.5
9;3;2018;22.2
10;3;2018;22.7
11;3;2018;22.6
12;3;2018;20.6
13;3;2018;21.2
14;3;2018;17.4
15;3;2018;20.8
16;3;2018;17.6
17;3;2018;17.9
18;3;2018;20.6
19;3;2018;22.8
20;3;2018;21.8
21;3;2018;20.6
22;3;2018;19.7
23;3;2018;16.6
24;3;2018;19.3
25;3;2018;22.1
26;3;2018;20.8
27;3;2018;17.0
28;3;2018;13.8
29;3;2018;15.9
30;3;2018;15.7
31;3;2018;18.2
1;4;2018;20.0
2;4;2018;13.2
3;4;2018;12.2
4;4;2018;13.1
5;4;2018;16.3
6;4;2018;12.7
7;4;2018;10.6
8;4;2018;10.8
9;4;2018;14.2
10;4;2018;13.5
11;4;2018;16.2
12;4;2018;15.2
13;4;2018;13.4
14;4;2018;15.9
15;4;2018;12.5
16;4;2018;12.8
17;4;2018;16.6
18;4;2018;17.3
19;4;2018;12.5
20;4;2018;11.7
21;4;2018;10.4
22;4;2018;17.3
23;4;2018;17.9
24;4;2018;17.9
25;4;2018;16.5
26;4;2018;6.5
27;4;2018;10.2
28;4;2018;8.2
29;4;2018;14.7
30;4;2018;16.0
1;5;2018;12.2
2;5;2018;14.2
3;5;2018;16.2
4;5;2018;12.7
5;5;2018;7.3
6;5;2018;8.6
7;5;2018;11.5
8;5;2018;15.9
9;5;2018;13.8
10;5;2018;15.0
11;5;2018;13.9
12;5;2018;15.2
13;5;2018;16.0
14;5;2018;11.7
15;5;2018;13.7
16;5;2018;6.0
17;5;2018;11.0
18;5;2018;15.4
19;5;2018;10.8
20;5;2018;12.2
21;5;2018;10.7
22;5;2018;6.9
23;5;2018;7.6
24;5;2018;6.3
25;5;2018;13.0
26;5;2018;8.9
27;5;2018;10.6
28;5;2018;13.4
29;5;2018;6.0
30;5;2018;8.9
31;5;2018;11.3
1;6;2018;10.7
2;6;2018;15.2
3;6;2018;11.9
4;6;2018;9.5
5;6;2018;8.5
6;6;2018;10.0
7;6;2018;11.2
8;6;2018;13.3
9;6;2018;11.6
10;6;2018;14.5
11;6;2018;14.5
12;6;2018;13.9
13;6;2018;13.1
14;6;2018;13.9
15;6;2018;14.3
16;6;2018;14.6
17;6;2018;13.8
18;6;2018;10.5
19;6;2018;8.4
20;6;2018;8.7
21;6;2018;7.6
22;6;2018;12.3
23;6;2018;6.4
24;6;2018;13.4
25;6;2018;14.4
26;6;2018;13.8
27;6;2018;5.2
28;6;2018;14.5
29;6;2018;14.8
30;6;2018;14.9
1;7;2018;15.2
2;7;2018;11.8
3;7;2018;7.4
4;7;2018;11.3
5;7;2018;8.3
6;7;2018;10.2
7;7;2018;13.2
8;7;2018;14.6
9;7;2018;14.6
10;7;2018;12.7
11;7;2018;11.5
12;7;2018;7.7
13;7;2018;13.1
14;7;2018;15.1
15;7;2018;15.1
16;7;2018;15.0
17;7;2018;15.3
18;7;2018;15.2
19;7;2018;13.4
20;7;2018;11.2
21;7;2018;11.7
22;7;2018;5.2
23;7;2018;2.2
24;7;2018;2.8
25;7;2018;7.4
26;7;2018;9.4
27;7;2018;11.9
28;7;2018;14.3
29;7;2018;15.4
30;7;2018;12.3
31;7;2018;5.3
1;8;2018;6.9
2;8;2018;9.5
3;8;2018;5.6
4;8;2018;11.7
5;8;2018;15.1
6;8;2018;11.8
7;8;2018;14.1
8;8;2018;5.2
9;8;2018;5.1
10;8;2018;7.3
11;8;2018;13.6
12;8;2018;16.6
13;8;2018;16.9
14;8;2018;17.8
15;8;2018;12.1
16;8;2018;5.4
17;8;2018;7.9
18;8;2018;13.8
19;8;2018;16.1
20;8;2018;13.7
21;8;2018;13.5
22;8;2018;15.1
23;8;2018;9.6
24;8;2018;10.4
25;8;2018;6.1
26;8;2018;7.2
27;8;2018;8.1
28;8;2018;10.3
29;8;2018;8.9
30;8;2018;19.3
31;8;2018;20.6
1;9;2018;16.9
2;9;2018;16.8
3;9;2018;19.2
4;9;2018;19.4
5;9;2018;17.3
6;9;2018;17.8
7;9;2018;16.3
8;9;2018;11.7
9;9;2018;17.8
10;9;2018;9.7
11;9;2018;12.0
12;9;2018;18.7
13;9;2018;7.3
14;9;2018;11.5
15;9;2018;12.7
16;9;2018;13.2
17;9;2018;15.0
18;9;2018;18.3
19;9;2018;15.9
20;9;2018;19.2
21;9;2018;14.0
22;9;2018;13.1
23;9;2018;12.3
24;9;2018;17.5
25;9;2018;20.2
26;9;2018;10.7
27;9;2018;16.2
28;9;2018;10.0
29;9;2018;14.8
30;9;2018;8.1
1;10;2018;20.1
2;10;2018;10.1
3;10;2018;12.7
4;10;2018;12.8
5;10;2018;10.3
6;10;2018;12.8
7;10;2018;14.4
8;10;2018;12.4
9;10;2018;12.3
10;10;2018;15.4
11;10;2018;23.1
12;10;2018;23.7
13;10;2018;22.7
14;10;2018;16.1
15;10;2018;21.0
16;10;2018;17.7
17;10;2018;14.2
18;10;2018;14.7
19;10;2018;18.2
20;10;2018;18.1
21;10;2018;18.9
22;10;2018;11.6
23;10;2018;10.4
24;10;2018;15.2
25;10;2018;17.0
26;10;2018;8.4
27;10;2018;9.4
28;10;2018;12.8
29;10;2018;19.8
30;10;2018;23.5
31;10;2018;22.5
1;11;2018;8.6
2;11;2018;16.4
3;11;2018;19.4
4;11;2018;19.2
5;11;2018;14.7
6;11;2018;14.6
7;11;2018;15.3
8;11;2018;12.7
9;11;2018;18.1
10;11;2018;18.7
11;11;2018;17.1
12;11;2018;14.0
13;11;2018;17.3
14;11;2018;11.2
15;11;2018;5.8
16;11;2018;8.9
17;11;2018;18.2
18;11;2018;13.5
19;11;2018;23.2
20;11;2018;18.0
21;11;2018;14.8
22;11;2018;19.8
23;11;2018;10.9
24;11;2018;14.5
25;11;2018;21.0
26;11;2018;18.1
27;11;2018;12.3
28;11;2018;21.1
29;11;2018;24.1
30;11;2018;22.4
1;12;2018;15.4
2;12;2018;21.5
3;12;2018;23.5
4;12;2018;19.2
5;12;2018;17.3
6;12;2018;21.8
7;12;2018;14.8
8;12;2018;15.4
9;12;2018;12.1
10;12;2018;17.9
11;12;2018;10.3
12;12;2018;13.0
13;12;2018;10.4
14;12;2018;8.4
15;12;2018;8.4
16;12;2018;13.9
17;12;2018;19.5
18;12;2018;14.0
19;12;2018;25.0
20;12;2018;27.1
21;12;2018;17.5
22;12;2018;9.2
23;12;2018;10.4
24;12;2018;13.8
25;12;2018;12.4
26;12;2018;16.2
27;12;2018;23.2
28;12;2018;28.9
29;12;2018;26.9
30;12;2018;28.1
31;12;2018;27.1
1;1;2019;24.1
2;1;2019;25.6
3;1;2019;13.0
4;1;2019;18.5
5;1;2019;28.0
6;1;2019;28.0
7;1;2019;23.4
8;1;2019;12.6
9;1;2019;14.6
10;1;2019;19.2
11;1;2019;23.1
12;1;2019;14.4
13;1;2019;17.4
14;1;2019;25.9
15;1;2019;22.3
16;1;2019;27.3
17;1;2019;22.2
18;1;2019;23.3
19;1;2019;20.7
20;1;2019;20.9
21;1;2019;20.6
22;1;2019;14.0
23;1;2019;16.5
24;1;2019;18.1
25;1;2019;14.6
26;1;2019;14.9
27;1;2019;18.8
28;1;2019;12.3
29;1;2019;10.2
30;1;2019;12.3
31;1;2019;20.5
1;2;2019;22.3
2;2;2019;22.6
3;2;2019;21.4
4;2;2019;25.5
5;2;2019;21.9
6;2;2019;6.7
7;2;2019;20.2
8;2;2019;25.5
9;2;2019;24.4
10;2;2019;16.3
11;2;2019;10.7
12;2;2019;14.4
13;2;2019;9.7
14;2;2019;15.4
15;2;2019;21.4
16;2;2019;23.1
17;2;2019;10.9
18;2;2019;11.7
19;2;2019;11.0
20;2;2019;16.8
21;2;2019;18.9
22;2;2019;22.7
23;2;2019;20.6
24;2;2019;21.0
25;2;2019;19.6
26;2;2019;9.4
27;2;2019;13.1
28;2;2019;12.2
1;3;2019;16.6
2;3;2019;13.9
3;3;2019;18.4
4;3;2019;11.9
5;3;2019;12.8
6;3;2019;13.6
7;3;2019;19.4
8;3;2019;22.1
9;3;2019;18.2
10;3;2019;18.7
11;3;2019;16.5
12;3;2019;12.6
13;3;2019;13.6
14;3;2019;16.2
15;3;2019;16.4
16;3;2019;8.8
17;3;2019;11.6
18;3;2019;14.2
19;3;2019;16.2
20;3;2019;11.0
21;3;2019;12.7
22;3;2019;6.3
23;3;2019;8.2
24;3;2019;14.0
25;3;2019;12.3
26;3;2019;11.8
27;3;2019;13.7
28;3;2019;9.8
29;3;2019;7.8
30;3;2019;9.5
31;3;2019;15.0
1;4;2019;14.5
2;4;2019;12.9
3;4;2019;13.1
4;4;2019;14.1
5;4;2019;10.9
6;4;2019;10.5
7;4;2019;9.7
8;4;2019;11.2
9;4;2019;20.3
10;4;2019;20.7
11;4;2019;19.0
12;4;2019;17.2
13;4;2019;12.9
14;4;2019;13.0
15;4;2019;14.8
16;4;2019;14.0
17;4;2019;12.1
18;4;2019;10.9
19;4;2019;17.5
20;4;2019;15.9
21;4;2019;13.7
22;4;2019;13.4
23;4;2019;10.0
24;4;2019;11.5
25;4;2019;10.5
26;4;2019;9.1
27;4;2019;16.4
28;4;2019;12.6
29;4;2019;13.5
30;4;2019;17.2
1;5;2019;16.6
2;5;2019;15.9
3;5;2019;13.2
4;5;2019;13.5
5;5;2019;8.3
6;5;2019;7.1
7;5;2019;13.3
8;5;2019;9.0
9;5;2019;11.8
10;5;2019;5.6
11;5;2019;8.7
12;5;2019;13.4
